Player,Squad,Age,Born,SCA90,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Kaelan Casey,West Ham,19,2004,0.0,0.0,0.9966652656139828,0.494606050895107,86143200.0,13.564564694666064,1.568542906425461,0.1731633748495278,0.1387763510517969,0.1475043117621173,0.1080145623996109,0.0372893608243856,2.1732908673129,0.2136021341159475,0.0,0.0,0.0748257830641506,0.0090322218383366,0.5070849426999461,85855935.30883844,361,0,5.30663078551245,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matty Cash,Aston Villa,26,1997,1.09,0.17,0.9966652656139828,0.494606050895107,125897200.0,15.464169183551656,0.9565217391304348,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0434782608695652,1.0869565217391304,0.1739130434782608,0.16,0.0,0.1304347826086956,0.0413035397133534,0.5070849426999461,125477366.27805673,676,1,4.521739130434782,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Eiran Cashin,Brighton,22,2001,4.5,0.0,0.9966652656139828,0.494606050895107,60645000.0,13.709068546440516,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0148244237755125,0.5070849426999461,60442765.03315998,484,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Timothy Castagne,Fulham,28,1995,1.36,0.16,0.9966652656139828,0.494606050895107,77519000.0,15.033386267459202,1.147540983606557,0.0,0.0546448087431694,0.1092896174863388,0.0546448087431694,0.0,1.366120218579235,0.1639344262295081,0.12,0.0546448087431694,0.1092896174863387,0.0436022136508469,0.5070849426999461,77260494.72513032,784,1,4.590163934426229,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Trevoh Chalobah,Crystal Palace,25,1999,0.93,0.0,0.9966652656139828,0.494606050895107,67828800.0,14.77102200299171,0.847457627118644,0.0,0.0847457627118644,0.0,0.0,0.0,0.9322033898305084,0.0,0.0,0.0,-0.0847457627118644,0.0383318000613308,0.5070849426999461,67602608.96827771,625,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Trevoh Chalobah,Chelsea,25,1999,1.29,0.3,0.9966652656139828,0.494606050895107,164788000.0,14.77102200299171,0.99009900990099,0.0,0.0,0.198019801980198,0.0,0.099009900990099,1.2871287128712872,0.297029702970297,0.2307692307692307,0.0,0.297029702970297,0.0157778479015462,0.5070849426999461,164238475.78999698,625,1,7.425742574257425,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Youssef Chermiti,Everton,20,2004,0.0,0.0,0.9966652656139828,0.494606050895107,75379200.0,13.5200561406099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098726616394325,0.5070849426999461,75127830.38976952,400,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Federico Chiesa,Liverpool,26,1997,5.0,0.83,0.9966652656139828,0.494606050895107,172400800.0,15.473927216385542,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,0.0304580381755892,0.5070849426999461,171825889.1240631,676,1,21.666666666666668,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Ben Chilwell,Crystal Palace,27,1996,2.77,0.0,0.9966652656139828,0.494606050895107,67828800.0,15.107494239612924,2.0689655172413794,0.3448275862068966,0.0,0.3448275862068966,0.0,0.0,2.7586206896551726,0.0,0.0,0.0,0.0,0.0536645200858632,0.5070849426999461,67602608.96827771,729,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chiquinho,Wolves,24,2000,25.71,0.0,0.9966652656139828,0.494606050895107,72358000.0,13.801848065760543,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0136326379397189,0.5070849426999461,72116705.28929657,576,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Ryan Christie,Bournemouth,29,1995,3.62,0.38,0.9966652656139828,0.494606050895107,62764000.0,15.224968256616304,3.0638297872340425,0.2978723404255319,0.0,0.1276595744680851,0.0851063829787234,0.0425531914893617,3.617021276595745,0.3829787234042553,0.1058823529411764,2.0,0.3829787234042553,0.0652242489981002,0.5070849426999461,62554698.73099601,841,1,11.106382978723405,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Nathaniel Clyne,Crystal Palace,33,1991,0.56,0.0,0.9966652656139828,0.494606050895107,67828800.0,14.77102200299171,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.0,0.0,0.0,0.0,0.0383318000613308,0.5070849426999461,67602608.96827771,1089,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Séamus Coleman,Everton,35,1988,0.84,0.42,0.9966652656139828,0.494606050895107,75379200.0,14.866332182796036,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,0.8333333333333334,0.4166666666666667,0.5,0.0,0.0,0.0379415011037527,0.5070849426999461,75127830.38976952,1225,0,14.583333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nathan Collins,Brentford,23,2001,0.79,0.21,0.9966652656139828,0.494606050895107,54301000.0,14.26019637922572,0.5789473684210527,0.0526315789473684,0.0263157894736842,0.0789473684210526,0.0526315789473684,0.0,0.7894736842105263,0.2105263157894736,0.2666666666666666,0.0526315789473684,0.1842105263157894,0.0287287526933205,0.5070849426999461,54119920.58810488,529,0,4.842105263157895,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toby Collyer,Manchester Utd,20,2004,2.5,0.0,0.9966652656139828,0.494606050895107,159341000.0,15.508381460573634,2.0,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0341096256564144,0.5070849426999461,158809640.08819762,400,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Levi Colwill,Chelsea,21,2003,1.09,0.09,0.9966652656139828,0.494606050895107,164788000.0,14.876439387006052,0.9714285714285714,0.0571428571428571,0.0,0.0285714285714285,0.0,0.0285714285714285,1.0857142857142856,0.0857142857142857,0.0789473684210526,0.0,0.0857142857142857,0.0175319390970434,0.5070849426999461,164238475.78999698,441,0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lewis Cook,Bournemouth,27,1997,2.69,0.15,0.9966652656139828,0.494606050895107,62764000.0,14.953343559785663,2.084592145015105,0.5438066465256798,0.0,0.0604229607250755,0.0,0.0,2.688821752265861,0.1510574018126888,0.0561797752808988,0.0,0.1510574018126888,0.0497100248550124,0.5070849426999461,62554698.73099601,729,1,4.078549848942598,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Vladimír Coufal,West Ham,31,1992,1.52,0.08,0.9966652656139828,0.494606050895107,86143200.0,15.142585559424193,1.1764705882352942,0.3361344537815126,0.0,0.0,0.0,0.0,1.512605042016807,0.0840336134453781,0.0555555555555555,0.0,0.0840336134453781,0.0437643365930218,0.5070849426999461,85855935.30883844,961,0,2.6050420168067223,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Cresswell,West Ham,34,1989,1.64,0.0,0.9966652656139828,0.494606050895107,86143200.0,14.800706004015368,0.7608695652173914,0.8695652173913044,0.0,0.0,0.0,0.0,1.6304347826086958,0.0,0.0,0.0,0.0,0.0310916625262103,0.5070849426999461,85855935.30883844,1156,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marc Cucurella,Chelsea,26,1998,1.54,0.15,0.9966652656139828,0.494606050895107,164788000.0,15.621368573485878,1.325301204819277,0.1204819277108433,0.0,0.0602409638554216,0.0301204819277108,0.0,1.5361445783132528,0.1506024096385542,0.0980392156862745,0.0301204819277108,0.1506024096385542,0.0369273878986535,0.5070849426999461,164238475.78999698,676,1,3.9156626506024095,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jorge Cuenca,Fulham,24,1999,0.26,0.0,0.9966652656139828,0.494606050895107,77519000.0,14.077874822431763,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,0.0,0.0,0.0,0.0167700821734026,0.5070849426999461,77260494.72513032,576,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matheus Cunha,Wolves,25,1999,4.57,0.55,0.9966652656139828,0.494606050895107,72358000.0,14.970241348020211,2.595155709342561,0.4844290657439447,0.6574394463667821,0.3114186851211072,0.4152249134948097,0.1038062283737024,4.567474048442906,0.5536332179930796,0.1212121212121212,4.0,-0.1038062283737024,0.043853741865,0.5070849426999461,72116705.28929657,625,1,13.84083044982699,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Diogo Dalot,Manchester Utd,25,1999,2.37,0.16,0.9966652656139828,0.494606050895107,159341000.0,15.30165025405388,1.8210862619808303,0.1597444089456869,0.2236421725239616,0.1277955271565495,0.0,0.0319488817891373,2.364217252396166,0.1597444089456869,0.0675675675675675,0.0,-0.0638977635782747,0.0277392510402219,0.5070849426999461,158809640.08819762,625,1,3.993610223642172,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mikkel Damsgaard,Brentford,24,2000,3.71,0.65,0.9966652656139828,0.494606050895107,54301000.0,15.176487111099874,2.8482972136222915,0.43343653250774,0.1857585139318885,0.0619195046439628,0.0309597523219814,0.1547987616099071,3.715170278637771,0.65015479876161,0.175,0.2,0.4643962848297214,0.0718218817333013,0.5070849426999461,54119920.58810488,576,0,15.60371517027864,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Danilo,Nott'ham Forest,23,2001,2.31,0.66,0.9966652656139828,0.494606050895107,93457000.0,15.23839611718383,2.258064516129032,0.0,0.0,0.0,0.0,0.0,2.258064516129032,0.6451612903225806,0.2857142857142857,0.0,0.6451612903225806,0.0443955571720285,0.5070849426999461,93145345.728486,529,0,14.838709677419354,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jayden Danns,Liverpool,18,2006,0.0,0.0,0.9966652656139828,0.494606050895107,172400800.0,14.04340526404791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072850768340511,0.5070849426999461,171825889.1240631,324,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Kevin Danso,Tottenham,25,1998,0.96,0.21,0.9966652656139828,0.494606050895107,132912000.0,15.033386267459202,0.851063829787234,0.0,0.0,0.1063829787234042,0.0,0.0,0.9574468085106382,0.2127659574468085,0.2222222222222222,0.0,0.2127659574468085,0.0254303599374021,0.5070849426999461,132468773.78328568,625,1,5.319148936170213,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ben Davies,Tottenham,31,1993,0.54,0.0,0.9966652656139828,0.494606050895107,132912000.0,15.241025632237449,0.4729729729729729,0.0,0.0,0.0,0.0,0.0675675675675675,0.5405405405405405,0.0,0.0,0.0,0.0,0.0312989045383411,0.5070849426999461,132468773.78328568,961,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Craig Dawson,Wolves,34,1990,0.65,0.19,0.9966652656139828,0.494606050895107,72358000.0,14.995487766048797,0.5555555555555555,0.0,0.0,0.0925925925925925,0.0,0.0,0.6481481481481481,0.1851851851851851,0.2857142857142857,0.0,0.1851851851851851,0.0449749859077528,0.5070849426999461,72116705.28929657,1156,0,6.296296296296296,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kevin De Bruyne,Manchester City,33,1991,5.97,0.58,0.9966652656139828,0.494606050895107,222315600.0,15.877292066529574,3.862433862433863,1.3756613756613758,0.1587301587301587,0.3174603174603175,0.1587301587301587,0.1058201058201058,5.97883597883598,0.5820105820105821,0.0973451327433628,1.5,0.4232804232804233,0.0353549635329154,0.5070849426999461,221574236.52413192,1089,0,19.20634920634921,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Sepp van den Berg,Brentford,22,2001,0.77,0.07,0.9966652656139828,0.494606050895107,54301000.0,13.854731271117556,0.662020905923345,0.0,0.0,0.0696864111498257,0.0348432055749128,0.0,0.7665505226480837,0.0696864111498257,0.0909090909090909,0.0348432055749128,0.0696864111498257,0.019152501795547,0.5070849426999461,54119920.58810488,484,0,1.533101045296167,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Justin Devenny,Crystal Palace,20,2003,2.66,0.18,0.9966652656139828,0.494606050895107,67828800.0,13.854731271117556,2.142857142857143,0.3571428571428571,0.0,0.1785714285714285,0.0,0.0,2.678571428571429,0.1785714285714285,0.0666666666666666,0.0,0.1785714285714285,0.0153327200245323,0.5070849426999461,67602608.96827771,400,0,3.571428571428572,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Kiernan Dewsbury-Hall,Chelsea,25,1998,1.7,0.34,0.9966652656139828,0.494606050895107,164788000.0,15.358808667893827,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.3448275862068966,0.2,0.0,0.3448275862068966,0.0284001262227831,0.5070849426999461,164238475.78999698,625,1,8.620689655172415,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Amad Diallo,Manchester Utd,22,2002,4.59,0.85,0.9966652656139828,0.494606050895107,159341000.0,15.062279349579695,3.0805687203791465,0.4265402843601895,0.4739336492890995,0.1421800947867298,0.2843601895734597,0.1895734597156398,4.597156398104265,0.8530805687203791,0.1855670103092783,1.5,0.3791469194312796,0.0218341991907202,0.5070849426999461,158809640.08819762,484,0,18.76777251184834,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Rúben Dias,Manchester City,27,1997,1.03,0.04,0.9966652656139828,0.494606050895107,222315600.0,16.38045991542581,0.6746031746031746,0.0,0.0,0.2777777777777778,0.0,0.0793650793650793,1.031746031746032,0.0396825396825396,0.0384615384615384,0.0,0.0396825396825396,0.0584754286248917,0.5070849426999461,221574236.52413192,729,1,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Luis Díaz,Liverpool,27,1997,4.39,0.6,0.9966652656139828,0.494606050895107,172400800.0,15.684914661418636,3.295880149812734,0.0,0.599250936329588,0.3370786516853932,0.149812734082397,0.0,4.382022471910113,0.599250936329588,0.1367521367521367,0.149812734082397,0.0,0.0376125354268647,0.5070849426999461,171825889.1240631,729,1,16.179775280898877,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Lucas Digne,Aston Villa,31,1993,2.53,0.19,0.9966652656139828,0.494606050895107,125897200.0,15.160829515250096,1.6091954022988504,0.689655172413793,0.0383141762452107,0.1532567049808429,0.0,0.0383141762452107,2.528735632183908,0.1915708812260536,0.0757575757575757,0.0,0.1532567049808429,0.0304963966904643,0.5070849426999461,125477366.27805673,961,0,5.938697318007662,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Issa Diop,Fulham,27,1997,0.4,0.0,0.9966652656139828,0.494606050895107,77519000.0,15.107494239612924,0.3355704697986577,0.0,0.0,0.0671140939597315,0.0,0.0,0.4026845637583892,0.0,0.0,0.0,0.0,0.0469562300855274,0.5070849426999461,77260494.72513032,729,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Axel Disasi,Aston Villa,26,1998,1.65,0.0,0.9966652656139828,0.494606050895107,125897200.0,15.241025632237449,1.2962962962962965,0.0,0.1851851851851851,0.0,0.0,0.1851851851851851,1.6666666666666663,0.0,0.0,0.0,-0.1851851851851851,0.0330428317706827,0.5070849426999461,125477366.27805673,676,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Axel Disasi,Chelsea,26,1998,0.49,0.0,0.9966652656139828,0.494606050895107,164788000.0,15.241025632237449,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0252445566424739,0.5070849426999461,164238475.78999698,676,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Roman Dixon,Everton,19,2004,0.0,0.0,0.9966652656139828,0.494606050895107,75379200.0,13.564564694666064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103220051720395,0.5070849426999461,75127830.38976952,361,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nasser Djiga,Wolves,21,2002,0.0,0.0,0.9966652656139828,0.494606050895107,72358000.0,14.737378323276255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347436570261704,0.5070849426999461,72116705.28929657,441,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matt Doherty,Wolves,32,1992,1.07,0.13,0.9966652656139828,0.494606050895107,72358000.0,14.77102200299171,0.811965811965812,0.1282051282051282,0.0427350427350427,0.0427350427350427,0.0427350427350427,0.0,1.0683760683760684,0.1282051282051282,0.12,0.0427350427350427,0.0854700854700854,0.0359324469996406,0.5070849426999461,72116705.28929657,1024,0,4.102564102564103,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jeremy Doku,Manchester City,22,2002,4.69,0.83,0.9966652656139828,0.494606050895107,222315600.0,14.77102200299171,3.571428571428571,0.0595238095238095,0.7738095238095237,0.0595238095238095,0.1785714285714285,0.0595238095238095,4.7023809523809526,0.8333333333333333,0.1772151898734177,3.0000000000000004,0.0595238095238095,0.0116950857249783,0.5070849426999461,221574236.52413192,484,0,18.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Nicolás Domínguez,Nott'ham Forest,26,1998,1.74,0.0,0.9966652656139828,0.494606050895107,93457000.0,14.41434705905298,1.3302752293577982,0.0458715596330275,0.0,0.1376146788990825,0.1376146788990825,0.091743119266055,1.743119266055046,0.0,0.0,1.5000000000000002,0.0,0.0194741966893865,0.5070849426999461,93145345.728486,676,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Patrick Dorgu,Manchester Utd,19,2004,2.57,0.11,0.9966652656139828,0.494606050895107,159341000.0,14.467011132731828,2.234042553191489,0.0,0.0,0.0,0.2127659574468085,0.1063829787234042,2.553191489361702,0.1063829787234042,0.0416666666666666,2.0,0.1063829787234042,0.0120396972465498,0.5070849426999461,158809640.08819762,361,0,2.021276595744681,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alfie Dorrington,Tottenham,19,2005,0.0,0.0,0.9966652656139828,0.494606050895107,132912000.0,14.659770423698587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175022227932337,0.5070849426999461,132468773.78328568,361,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Abdoulaye Doucouré,Everton,31,1993,2.04,0.11,0.9966652656139828,0.494606050895107,75379200.0,15.364843802678422,1.824561403508772,0.0,0.1052631578947368,0.0701754385964912,0.0,0.0350877192982456,2.0350877192982457,0.1052631578947368,0.0517241379310344,0.0,0.0,0.0624619236073265,0.5070849426999461,75127830.38976952,961,0,3.263157894736842,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Cheick Doucouré,Crystal Palace,24,2000,1.79,0.6,0.9966652656139828,0.494606050895107,67828800.0,15.107494239612924,1.0,0.0,0.0,0.4,0.2,0.2,1.8,0.6,0.3333333333333333,1.0,0.6,0.0536645200858632,0.5070849426999461,67602608.96827771,576,0,14.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Tommy Doyle,Wolves,22,2001,3.13,0.55,0.9966652656139828,0.494606050895107,72358000.0,15.02462809111694,2.0370370370370368,0.7407407407407407,0.1851851851851851,0.1851851851851851,0.0,0.0,3.148148148148148,0.5555555555555555,0.1764705882352941,0.0,0.3703703703703703,0.0463048539055168,0.5070849426999461,72116705.28929657,484,0,12.22222222222222,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Radu Drăgușin,Tottenham,22,2002,0.58,0.07,0.9966652656139828,0.494606050895107,132912000.0,14.838590987078348,0.5755395683453237,0.0,0.0,0.0,0.0,0.0,0.5755395683453237,0.0719424460431654,0.125,0.0,0.0719424460431654,0.020929265716096,0.5070849426999461,132468773.78328568,484,0,1.5827338129496402,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Martin Dúbravka,Newcastle Utd,35,1989,0.0,0.0,0.9966652656139828,0.494606050895107,116584000.0,14.5478784516775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178412132024977,0.5070849426999461,116195223.32634056,1225,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Lewis Dunk,Brighton,32,1991,0.82,0.13,0.9966652656139828,0.494606050895107,60645000.0,15.241025632237449,0.7359307359307359,0.0,0.0,0.0865800865800865,0.0,0.0,0.8225108225108224,0.1298701298701298,0.1578947368421052,0.0,0.1298701298701298,0.0685959271168275,0.5070849426999461,60442765.03315998,1024,0,4.155844155844156,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jáder Durán,Aston Villa,20,2003,2.54,0.14,0.9966652656139828,0.494606050895107,125897200.0,14.794947500482715,1.267605633802817,0.0,0.0,0.5633802816901409,0.4225352112676057,0.2816901408450704,2.535211267605634,0.1408450704225352,0.0555555555555555,1.5,0.1408450704225352,0.021151831988242,0.5070849426999461,125477366.27805673,400,0,2.8169014084507045,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Claudio Echeverri,Manchester City,18,2006,0.0,0.0,0.9966652656139828,0.494606050895107,222315600.0,13.753635154246188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042282233005691,0.5070849426999461,221574236.52413192,324,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Ederson,Manchester City,30,1993,0.23,0.16,0.9966652656139828,0.494606050895107,222315600.0,15.011400130616034,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.1550387596899224,0.6666666666666666,0.0,0.1550387596899224,0.0148729906162832,0.5070849426999461,221574236.52413192,900,1,4.651162790697675,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Odsonne Édouard,Crystal Palace,26,1998,0.78,0.0,0.9966652656139828,0.494606050895107,67828800.0,14.943681648873929,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.0,0.0,0.0455558700728894,0.5070849426999461,67602608.96827771,676,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Anthony Elanga,Nott'ham Forest,22,2002,3.67,0.65,0.9966652656139828,0.494606050895107,93457000.0,15.464169183551656,2.014388489208633,0.8273381294964028,0.1798561151079136,0.2517985611510791,0.39568345323741,0.0,3.669064748201439,0.6474820143884892,0.1764705882352941,0.39568345323741,0.4676258992805755,0.0556405619696758,0.5070849426999461,93145345.728486,484,0,14.244604316546765,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Harvey Elliott,Liverpool,21,2003,5.11,0.73,0.9966652656139828,0.494606050895107,172400800.0,15.033386267459202,4.146341463414634,0.7317073170731708,0.2439024390243902,0.0,0.0,0.0,5.121951219512195,0.7317073170731708,0.1428571428571428,0.0,0.4878048780487806,0.019605477468782,0.5070849426999461,171825889.1240631,441,0,15.365853658536588,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Yunus Emre Konak,Brentford,18,2006,0.0,0.0,0.9966652656139828,0.494606050895107,54301000.0,13.567049198665774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143643763466602,0.5070849426999461,54119920.58810488,324,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Julio Enciso,Brighton,20,2004,3.69,0.0,0.9966652656139828,0.494606050895107,60645000.0,14.75160391713461,1.5151515151515151,0.303030303030303,0.9090909090909092,0.303030303030303,0.6060606060606061,0.0,3.6363636363636367,0.0,0.0,0.6060606060606061,-0.9090909090909092,0.0420479841701706,0.5070849426999461,60442765.03315998,400,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Wataru Endo,Liverpool,31,1993,1.96,0.0,0.9966652656139828,0.494606050895107,172400800.0,14.77102200299171,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0150811365144477,0.5070849426999461,171825889.1240631,961,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Christian Eriksen,Manchester Utd,32,1992,4.74,0.59,0.9966652656139828,0.494606050895107,159341000.0,15.548987297997922,3.220338983050848,1.271186440677966,0.0,0.2542372881355932,0.0,0.0,4.745762711864407,0.5932203389830508,0.125,0.0,0.5932203389830508,0.0355231806412477,0.5070849426999461,158809640.08819762,1024,0,18.983050847457623,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Romain Esse,Crystal Palace,19,2005,5.18,1.94,0.9966652656139828,0.494606050895107,67828800.0,13.567049198665774,4.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,5.333333333333333,2.0,0.375,0.6666666666666666,1.3333333333333337,0.0114995400183992,0.5070849426999461,67602608.96827771,361,0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Pervis Estupiñán,Brighton,26,1998,2.17,0.15,0.9966652656139828,0.494606050895107,60645000.0,14.815330456981158,1.4606741573033708,0.4868913857677903,0.0,0.0749063670411985,0.149812734082397,0.0,2.1722846441947565,0.149812734082397,0.0689655172413793,0.149812734082397,0.149812734082397,0.0448147795747761,0.5070849426999461,60442765.03315998,676,1,3.8951310861423214,0.0,0.0,0.0,0.0,0.0,1.0,0.0
